name,addr,시군구명 ,동명
하태영피부과의원,서울강동구올림픽로774,강동구,암사동
강정수치과의원,서울송파구바람드리길62,송파구,풍납동
훈훈한내과,서울강동구양재대로1488,강동구,길동
강동신경과의원,서울강동구양재대로1459,강동구,길동
유앤장이비인후과의원,서울강동구양재대로1498,강동구,길동
연세치과의원,서울강동구올림픽로774,강동구,암사동
신이비인후과의원,서울강동구양재대로1477,강동구,길동
송산부인과의원,서울강동구천호대로170길19,강동구,성내동
류마변세진내과의원,서울강동구양재대로1473,강동구,길동
라마르 강동점,서울강동구진황도로99,강동구,길동
수마취통증의학과의원,서울강동구올림픽로774,강동구,암사동
위드소아청소년과의원,서울강동구올림픽로783,강동구,암사동
봄으로가는의원,서울강동구양재대로1488,강동구,길동
조정래한의원,서울강동구올림픽로787,강동구,암사동
혜민한의원,서울송파구천호대로152길17,송파구,풍납동
양서현한의원,서울송파구바람드리길51,송파구,풍납동
서울OK치과 강동점,서울강동구올림픽로778,강동구,암사동
행복한경희한의원,서울송파구풍성로25길42,송파구,풍납동
연세제일정형외과의원,서울강동구양재대로1486,강동구,길동
윤앤윤 이비인후과의원,서울강동구올림픽로781,강동구,암사동
김종하정신과의원,서울강동구천호대로1123,강동구,길동
신통방통의원,서울강동구올림픽로781,강동구,암사동
강동한방병원,서울강동구양재대로1556,강동구,길동
메디안비뇨기과의원,서울강동구양재대로1478,강동구,길동
서울와이드치과의원,서울강동구올림픽로797,강동구,암사동
전장원피부과의원,서울강동구천호대로1135,강동구,길동
김형철신경과의원,서울강동구양재대로1477,강동구,길동
서울가정의학과의원,서울강동구양재대로1466,강동구,길동
미소안치과의원,서울강동구성안로156,강동구,길동
한솔정형외과의원,서울강동구올림픽로804,강동구,암사동
연세척척재활의학과의원,서울강동구양재대로1479,강동구,길동
서울준내과의원,서울강동구양재대로1477,강동구,길동
최두혁 내과의원,서울강동구천호대로1124,강동구,성내동
웃는얼굴한의원,서울강동구양재대로1488,강동구,길동
맑은연세안과,서울강동구올림픽로787,강동구,암사동
평강한의원,서울강동구양재대로1465,강동구,길동
홍길동한의원,서울강동구양재대로1476,강동구,길동
연세주내과의원,서울강동구올림픽로779,강동구,암사동
샬롬요양지원센터,서울강동구구천면로47길19,강동구,암사동
다사랑산부인과의원,서울강동구천호대로1124,강동구,성내동
그루터기치과 암사점,서울강동구올림픽로787,강동구,암사동
달려라병원,서울강동구천호대로1165,강동구,길동
서울튼튼키즈치과,서울강동구양재대로1458,강동구,길동
조호군한의원,서울강동구천호대로1120,강동구,성내동
아이비서울치과의원,서울강동구양재대로1466,강동구,길동
유디치과의원 길동점,서울강동구양재대로1494,강동구,길동
굿모닝치과의원,서울강동구양재대로1457,강동구,길동
세종한의원,서울강동구천호대로1116,강동구,성내동
타임치과의원,서울강동구양재대로1518,강동구,길동
늘푸른치과의원,서울강동구올림픽로781,강동구,암사동
강동성심병원 신경과,서울강동구성안로150,강동구,길동
쉼정신건강의학과의원,서울강동구천호대로1116,강동구,성내동
동주치과의원,서울강동구천호대로170길19,강동구,성내동
서울튼튼마취통증의학과의원,서울강동구올림픽로806,강동구,암사동
강동성심병원 소화기내과,서울강동구성안로150,강동구,길동
정소아과의원,서울강동구상암로11,강동구,암사동
길동치과의원,서울강동구양재대로1481,강동구,길동
강동씨엘치과의원,서울강동구양재대로1473,강동구,길동
중앙성심의원,서울강동구양재대로1478,강동구,길동
평온정신건강의학과의원,서울강동구양재대로1477,강동구,길동
강동성심병원 정형외과,서울강동구성안로150,강동구,길동
늘생한의원,서울강동구천호대로1123,강동구,길동
기쁜마음치과의원,서울강동구양재대로1441,강동구,길동
강동통합의원,서울강동구올림픽로98길11,강동구,암사동
으샤신경외과,서울강동구양재대로1488,강동구,길동
연세e튼튼치과의원,서울강동구천호대로1120,강동구,성내동
지엘여성의원,서울강동구양재대로1479,강동구,길동
문내과,서울강동구올림픽로787,강동구,암사동
서울길치과의원,서울강동구양재대로1477,강동구,길동
경희우리한의원,서울강동구양재대로116길28,강동구,길동
강동본치과의원,서울강동구양재대로1562,강동구,길동
최원익한의원,서울강동구천호대로1128,강동구,성내동
마디케어한의원,서울강동구진황도로119,강동구,길동
열린치과의원 강동점,서울강동구올림픽로790,강동구,암사동
라이프치과의원,서울강동구양재대로1484,강동구,길동
파티마의원,서울송파구바람드리길34,송파구,풍납동
강동 드라마치과의원,서울강동구천호대로1139,강동구,길동
드림재활의학과의원,서울강동구올림픽로783,강동구,암사동
강동다나365한의원,서울강동구양재대로1466,강동구,길동
서정민치과,서울강동구올림픽로800,강동구,암사동
삼성한의원,서울강동구풍성로37가길17,강동구,성내동
조이소아청소년과의원,서울강동구풍성로38길9,강동구,성내동
강동성심병원 가정의학과,서울강동구성안로150,강동구,길동
임경희산부인과의원,서울강동구올림픽로783,강동구,암사동
사랑플러스병원,서울강동구양재대로1580,강동구,명일동
백재현치과,서울강동구풍성로136,강동구,성내동
체원한의원,서울강동구상암로11,강동구,암사동
박동호치과의원,서울강동구올림픽로769,강동구,암사동
장석하 정신건강의학과의원,서울강동구올림픽로787,강동구,암사동
봄의약속안과,서울강동구양재대로1570,강동구,명일동
손소아청소년과,서울강동구풍성로136,강동구,성내동
정동인치과의원,서울강동구양재대로1459,강동구,길동
허니플란트치과의원,서울강동구천호대로1116,강동구,성내동
동의보감한의원,서울강동구고덕로10길53,강동구,암사동
고은빛소아청소년과의원,서울강동구양재대로1440,강동구,길동
백제한의원,서울강동구올림픽로801,강동구,암사동
혜원한의원,서울강동구올림픽로572,강동구,성내동
김영훈한의원,서울강동구풍성로114,강동구,성내동
부강한의원,서울강동구풍성로136,강동구,성내동
서울미소치과의원,서울강동구양재대로1479,강동구,길동
어치과의원,서울강동구상암로41,강동구,암사동
복음치과의원,서울강동구올림픽로783,강동구,암사동
자연인한의원,서울강동구천호옛길48,강동구,성내동
미하나피부과,서울강동구양재대로1564,강동구,명일동
강동성심병원 피부과,서울강동구성안로150,강동구,길동
자모의원,서울강동구올림픽로777,강동구,암사동
사람과한의원,서울강동구천호대로1124,강동구,성내동
연세타이밍치과의원,서울강동구양재대로1465,강동구,길동
정승식한의원,서울강동구올림픽로580,강동구,성내동
기쁨통증의학과,서울강동구양재대로1448,강동구,길동
예송치과의원,서울강동구올림픽로779,강동구,암사동
고운이치과의원,서울강동구풍성로38길9,강동구,성내동
봄빛한의원,서울강동구양재대로1477,강동구,길동
지현소아청소년과의원,서울송파구풍성로55,송파구,풍납동
경희부부한의원,서울강동구양재대로1478,강동구,길동
이상우치과,서울강동구양재대로116길9,강동구,길동
강동성심병원 소아청소년과,서울강동구성안로150,강동구,길동
사랑으로치과의원,서울강동구양재대로1484-1,강동구,길동
토성의원,서울송파구풍성로25나길4,송파구,풍납동
강동 김내과의원,서울강동구풍성로178,강동구,성내동
밝은미소치과의원,서울강동구암사길51,강동구,암사동
길동한의원,서울강동구천호대로1134,강동구,성내동
최광식치과의원,서울강동구상암로11,강동구,암사동
우리들치과의원,서울강동구양재대로1486,강동구,길동
김병학내과의원,서울강동구양재대로1570,강동구,명일동
해오름한의원,서울강동구천호대로187길67,강동구,길동
선크리닉센터,서울강동구천호대로1123,강동구,길동
한빛치과의원,서울강동구양재대로1488,강동구,길동
더소망치과의원,서울강동구천호대로1128,강동구,성내동
클로버치과의원,서울강동구양재대로1483,강동구,길동
조병욱한의원,서울강동구양재대로1440,강동구,길동
이케어치과의원,서울송파구풍성로66,송파구,풍납동
이충원치과의원,서울강동구천호대로1124,강동구,성내동
청담경희한의원,서울강동구양재대로1484-1,강동구,길동
인애한의원 강동점,서울강동구양재대로1566,강동구,명일동
일월한의원,서울강동구올림픽로100길44,강동구,암사동
경희아침한의원,서울강동구암사길37,강동구,암사동
우리동네행복한 치과의원,서울강동구양재대로1564,강동구,명일동
하모니치과,서울강동구양재대로1570,강동구,명일동
e연세내과,서울강동구양재대로116길50,강동구,길동
연세하늘빛치과의원,서울강동구올림픽로572,강동구,성내동
경희류한의원,서울강동구구천면로371,강동구,암사동
강동치과,서울강동구양재대로1482,강동구,길동
경희유명한의원,서울강동구천중로203,강동구,길동
안승민치과의원,서울강동구양재대로1478,강동구,길동
경희복조리한의원,서울강동구양재대로116길47,강동구,길동
강동메디컬센터,서울강동구풍성로178,강동구,성내동
연세유펜치과의원,서울강동구양재대로1440,강동구,길동
강동 신경외과의원,서울강동구양재대로1584,강동구,명일동
한사랑가정의원,서울강동구풍성로51길3,강동구,성내동
신통한의원,서울강동구양재대로1576,강동구,명일동
서로사랑한의원,서울강동구양재대로128길15,강동구,명일동
(주)옴니앤씨,서울강동구양재대로1465,강동구,길동
조한준가정의학과의원,서울강동구천호대로187길53,강동구,길동
서울유의원,서울강동구천호대로187길61,강동구,길동
이내과의원,서울강동구천중로216,강동구,길동
길동닥터윤치과의원,서울강동구천호대로187길61,강동구,길동
화가한의원,서울강동구양재대로1570,강동구,명일동
참편한하지외과의원,서울강동구양재대로1576,강동구,명일동
건강만세한의원,서울강동구천호대로187길61,강동구,길동
행복한의원,서울강동구양재대로112길51,강동구,길동
봄치과의원,서울강동구양재대로116길50,강동구,길동
심한의원,서울송파구풍납동222-24,송파구,풍납동
아산사랑의원,서울송파구풍성로52,송파구,풍납동
청병원,서울강동구올림픽로546,강동구,성내동
연세치과,서울송파구풍성로26길18,송파구,풍납동
새이드림치과의원,서울송파구풍성로37,송파구,풍납동
연세정형외과,서울강동구고덕로86,강동구,암사동
화목한치과의원,서울강동구성내로11,강동구,성내동
뉴화이트치과,서울강동구성내로7,강동구,성내동
경희불로장생한의원,서울강동구천중로52길27,강동구,길동
이솔치과의원,서울강동구양재대로1576,강동구,명일동
경희시원한의원,서울강동구성내로11,강동구,성내동
아름다운신경과의원,서울강동구양재대로1596,강동구,명일동
백세당한의원,서울강동구천중로51길65,강동구,길동
하람한의원,서울강동구천호옛길14,강동구,성내동
봄담한방병원 강동본원,서울강동구양재대로1596,강동구,명일동
서울건치과,서울강동구성내로19,강동구,성내동
김치과,서울강동구천호대로187길53,강동구,길동
하늘마음한의원 은평점,서울은평구진관2로19,은평구,진관동
뉴타운드림유비뇨기과의원,서울은평구진관2로12,은평구,진관동
바른성모정형외과의원,서울은평구진관2로19,은평구,진관동
은평사과나무치과의원,서울은평구진관2로19,은평구,진관동
미소가인피부과의원,서울은평구통일로1080,은평구,진관동
연세숲정신건강의학과의원,서울은평구진관2로15-46,은평구,진관동
두오안과,서울은평구진관2로29-21,은평구,진관동
구파발연세내과의원,서울은평구진관2로29-21,은평구,진관동
365웃는세상의원,서울은평구진관3로11,은평구,진관동
삼성레이디여성의원,서울은평구진관2로15-46,은평구,진관동
연세다올치과의원,서울은평구통일로1034,은평구,진관동
연세윤내과의원,서울은평구진관동68-16,은평구,진관동
아벨피부과의원,서울은평구진관2로15-46,은평구,진관동
구파발정형외과의원,서울은평구진관2로15-46,은평구,진관동
소망한의원,서울은평구진관2로60,은평구,진관동
하나내과,서울은평구진관2로19,은평구,진관동
유니스피부과의원,서울은평구진관2로29-21,은평구,진관동
365경희솔한의원,서울은평구진관4로47,은평구,진관동
키즈앤맘치과의원 구파발점,서울은평구진관동60-15,은평구,진관동
하나정형외과의원,서울은평구진관2로29-21,은평구,진관동
삼성 키즈소아청소년과의원,서울은평구진관2로21002,은평구,진관동
쾌통한의원,서울은평구진관2로21002,은평구,진관동
수한의원,서울은평구진관4로37,은평구,진관동
온유치과의원,서울은평구진관2로67,은평구,진관동
더편한이비인후과의원,서울은평구진관3로20,은평구,진관동
연세키즈인소아치과의원,서울은평구진관2로29-21,은평구,진관동
삼성바른신경외과의원,서울은평구진관3로20,은평구,진관동
달리마정형외과,서울은평구진관2로12,은평구,진관동
서울이비인후과의원,서울은평구진관2로29-21,은평구,진관동
닥터정 이비인후과의원,서울은평구진관2로21002,은평구,진관동
서울S치과의원,서울은평구진관2로15-46,은평구,진관동
참경희한의원,서울은평구진관2로67,은평구,진관동
뉴타운경희한의원,서울은평구진관4로17,은평구,진관동
김앤유이비인후과,서울은평구진관4로17,은평구,진관동
하나경희한의원,서울은평구진관2로19,은평구,진관동
연세호치과의원,서울은평구진관3로20,은평구,진관동
서울나무치과,서울은평구진관2로21002,은평구,진관동
서울제일한의원,서울은평구진관2로15-46,은평구,진관동
은평함소아한의원,서울은평구진관2로15-46,은평구,진관동
연세참소아청소년과의원,서울은평구진관3로70,은평구,진관동
호담한의원,서울은평구진관2로12,은평구,진관동
마음그림정신건강의학과의원,서울은평구진관2로19,은평구,진관동
기쁨이샘솟는치과의원,서울은평구진관3로70,은평구,진관동
지앤선소아청소년과의원,서울은평구진관2로15-46,은평구,진관동
연세인스마일치과의원,서울은평구진관2로29-21,은평구,진관동
경희소금빛한의원,서울은평구진관2로19,은평구,진관동
미소샘치과의원,서울은평구진관2로15-46,은평구,진관동
연세우리치과의원,서울은평구진관2로12,은평구,진관동
재인치과의원,서울은평구진관1로21-35,은평구,진관동
해바람한의원,서울은평구진관2로19,은평구,진관동
경희아이한의원,서울은평구진관2로15-46,은평구,진관동
건강드림의원,서울은평구진관4로77,은평구,진관동
구파발이한의원,서울은평구진관2로29-21,은평구,진관동
경희희망한의원,서울은평구진관2로19,은평구,진관동
은평뉴타운치과의원,서울은평구진관3로21,은평구,진관동
문성준치과의원,서울은평구진관3로70,은평구,진관동
올곧은치과의원 롯데몰은평점,서울은평구통일로1050,은평구,진관동
황치과의원,서울은평구진관2로19,은평구,진관동
은평요양병원,서울은평구통일로933,은평구,갈현동
김태형비뇨기과,서울은평구갈현로45길54-14,은평구,갈현동
경락한의원,서울은평구통일로912,은평구,불광동
박병섭내과의원,서울은평구통일로901,은평구,갈현동
위더스이비인후과의원,서울은평구갈현로300,은평구,갈현동
김성훈가정의학과의원,서울은평구갈현로41길44470,은평구,갈현동
명신한의원,서울은평구통일로87길14,은평구,갈현동
OK부부치과의원,서울은평구통일로901,은평구,갈현동
현대치과의원,서울은평구통일로87길7,은평구,갈현동
현명한플란트치과의원,서울은평구갈현로300,은평구,갈현동
유정내과의원,서울은평구통일로85길44358,은평구,갈현동
경희진한의원,서울은평구갈현로299,은평구,갈현동
젬마한의원,서울은평구갈현로300,은평구,갈현동
조은성모의원,서울은평구통일로87길44531,은평구,갈현동
정요한소아과의원,서울은평구통일로87길5,은평구,갈현동
고운치과,서울은평구통일로897,은평구,갈현동
엄마한의원,서울은평구통일로87길19,은평구,갈현동
단전한의원,서울은평구통일로85길3,은평구,갈현동
맑은숲한의원 은평점,서울은평구연서로295,은평구,불광동
서울미치과의원,서울은평구통일로83길8,은평구,갈현동
치아나라치과의원,서울은평구통일로83길44352,은평구,갈현동
청구성심병원 응급의료센터,서울은평구통일로873,은평구,갈현동
영신치과의원,서울은평구연서로277-1,은평구,불광동
연신내경희한의원,서울은평구연서로275,은평구,불광동
이태준김재민내과의원,서울은평구연서로277,은평구,불광동
서울대통마취통증의학과의원,서울은평구통일로869,은평구,갈현동
은평장수플란트치과의원,서울은평구통일로870,은평구,불광동
가나다한의원,서울은평구연서로265,은평구,불광동
가로세로한의원,서울은평구통일로871,은평구,갈현동
바른치과의원,서울은평구연서로275,은평구,불광동
99마취통증의학과의원,서울은평구연서로265,은평구,불광동
연세제일내과의원,서울은평구연서로32길3,은평구,불광동
하나치과의원,서울은평구연서로284,은평구,불광동
한빛성모안과,서울은평구통일로856,은평구,불광동
박한의원,서울은평구연서로284,은평구,불광동
나눔한의원,서울은평구연서로276,은평구,불광동
우리들 한의원,서울은평구연서로249,은평구,불광동
서울방사선가정의학과의원,서울은평구통일로863,은평구,갈현동
유장열이비인후과,서울은평구연서로253-9,은평구,불광동
휴림내과의원,서울은평구통일로856,은평구,불광동
하늘향기한의원,서울은평구통일로857,은평구,갈현동
양전호내과의원,서울은평구통일로863,은평구,갈현동
한결치과의원,서울은평구갈현로259,은평구,갈현동
굿모닝치과의원,서울은평구통일로861,은평구,갈현동
연신내치과의원,서울은평구통일로858,은평구,불광동
경희다솜한의원,서울은평구통일로854,은평구,불광동
일맥한의원 은평점,서울은평구통일로861,은평구,갈현동
맑을찬한의원,서울은평구갈현로261,은평구,갈현동
정성치과의원,서울은평구통일로863,은평구,갈현동
성모치과의원,서울은평구연서로253,은평구,불광동
중국중화한의원,서울은평구연서로257,은평구,불광동
서울클리어치과교정과치과의원,서울은평구통일로854,은평구,불광동
조선치과의원,서울은평구통일로852,은평구,불광동
자연과한의원 연신내점,서울은평구연서로252,은평구,불광동
한사랑의원,서울은평구갈현로260,은평구,갈현동
황이숙내과의원,서울은평구연서로257,은평구,불광동
최태식치과의원,서울은평구연서로270,은평구,불광동
이범정정신건강의학과,서울은평구통일로863,은평구,갈현동
연신내한의원,서울은평구연서로251,은평구,불광동
황정욱한의원,서울은평구연서로270-1,은평구,불광동
오엘치과의원,서울은평구통일로861,은평구,갈현동
조은내과의원,서울은평구갈현로258,은평구,갈현동
수연세재활의학과의원,서울은평구연서로246,은평구,불광동
정원의원,서울은평구갈현로255,은평구,갈현동
은평연세병원 응급실,서울은평구연서로177,은평구,갈현동
연신내열린의원,서울은평구연서로246,은평구,불광동
명성한의원,서울은평구연서로246,은평구,불광동
씨엘의원,서울은평구통일로842,은평구,불광동
성모서울정신건강의학과의원,서울은평구통일로856,은평구,불광동
인제의원,서울은평구연서로246,은평구,불광동
서울웰치과의원,서울은평구불광로131,은평구,불광동
경희한의원,서울은평구불광로121,은평구,불광동
연세하늘치과의원,서울은평구통일로838,은평구,불광동
명인의원,서울은평구불광로104,은평구,불광동
정해원치과,서울은평구통일로856,은평구,불광동
예지소아청소년과의원,서울은평구서오릉로196,은평구,갈현동
보스톤유니온치과,서울은평구연서로246,은평구,불광동
장산한의원,서울은평구불광로102,은평구,불광동
서울바른훈치과의원,서울은평구통일로855-8,은평구,갈현동
구산한의원,서울은평구서오릉로195,은평구,구산동
유계수내과의원,서울은평구서오릉로168,은평구,갈현동
자향한의원,서울은평구불광로81,은평구,불광동
연세팜스의원 은평점,서울은평구불광로17,은평구,대조동
대조한의원,서울은평구서오릉로159,은평구,구산동
서부성모의원,서울은평구불광로60,은평구,불광동
청담한의원,서울은평구불광로60,은평구,불광동
센트럴치과의원,서울은평구불광로60,은평구,불광동
참뿌리한의원,서울은평구진흥로150,은평구,녹번동
은혜소아청소년과의원,서울은평구진흥로133,은평구,대조동
명품구두병원,서울은평구진관동190-20,은평구,진관동
은평요양병원 장례식장,서울은평구통일로935,은평구,갈현동
정신병원분열증입원치료 불광센타,서울은평구연서로327-8,은평구,불광동
청구성심병원 장례식장,서울은평구통일로873,은평구,갈현동
청구성심병원 물리치료센터,서울은평구통일로873,은평구,갈현동
청구성심병원 개방화장실,서울은평구통일로873,은평구,갈현동
의류병원,서울은평구통일로68길15,은평구,불광동
꿈의숲요양병원,서울강북구월계로183,강북구,번동
해맑은의원,서울강북구오현로190,강북구,번동
한마음의원,서울강북구오현로191,강북구,번동
굿모닝내과의원,서울강북구한천로105길7,강북구,번동
서울삼성치과의원,서울강북구오현로193,강북구,번동
삼성드림소아청소년과의원,서울강북구오현로193,강북구,번동
구&서 이비인후과의원,서울강북구오현로32길3,강북구,번동
황치과,서울강북구한천로105길7,강북구,번동
강남의원,서울강북구오현로32길44294,강북구,번동
황소아과의원,서울강북구한천로105길7,강북구,번동
윤덕영한의원,서울강북구오현로194,강북구,번동
경희명인한의원,서울강북구오현로193,강북구,번동
우리들성심치과의원,서울강북구오현로190,강북구,번동
홍설유내과의원,서울강북구오현로32길44289,강북구,번동
민제한의원,서울강북구오현로34길12,강북구,번동
강북예일치과 번동점,서울강북구한천로109길33,강북구,번동
번동현대치과의원,서울강북구오현로32길44289,강북구,번동
이신영의원,서울강북구덕릉로136,강북구,번동
이동민한의원,서울강북구한천로105길23,강북구,번동
당진한의원,서울강북구오현로25다길95,강북구,번동
효성마취통증의학과의원,서울강북구오현로190,강북구,번동
경희수한의원,서울강북구오현로190,강북구,번동
강북경희치과의원,서울강북구도봉로296,강북구,번동
서울온치과의원,서울성북구월계로172,성북구,장위동
연세이너힐의원,서울성북구월계로40길7,성북구,장위동
미소천사치과의원,서울성북구월계로40길7,성북구,장위동
아산드림의원,서울성북구월계로40길7,성북구,장위동
우리봄소아청소년과의원,서울성북구월계로40길7,성북구,장위동
연세노블의원,서울성북구월계로40길7,성북구,장위동
임충모한의원,서울성북구월계로40길7,성북구,장위동
해인정형외과의원,서울성북구한천로743,성북구,장위동
코숨온누리한의원,서울노원구월계로45길21,노원구,월계동
더봄치과의원,서울성북구한천로99길45,성북구,장위동
동명한의원,서울성북구돌곶이로207,성북구,장위동
정소아청소년과의원,서울강북구오패산로52길39,강북구,송중동
드림이비인후과의원,서울노원구월계로45길21,노원구,월계동
W서울화이트치과의원,서울노원구월계로45길21,노원구,월계동
참이비인후과의원,서울성북구장월로146,성북구,장위동
미아중앙의원,서울강북구오패산로52길52,강북구,송중동
현대내과의원,서울노원구월계로45길28,노원구,월계동
서영택치과의원,서울노원구월계로45길21,노원구,월계동
서울참좋은치과의원,서울성북구장월로146,성북구,장위동
이사랑치과의원,서울성북구장월로138,성북구,장위동
올바른한의원,서울강북구도봉로178,강북구,미아동
박병규내과의원,서울강북구도봉로190,강북구,미아동
연세견우정형외과의원,서울강북구도봉로196,강북구,미아동
꿈의숲경희한의원,서울강북구도봉로170,강북구,송중동
강북으뜸병원,서울강북구도봉로187,강북구,미아동
아가파의원 미아점,서울강북구도봉로190,강북구,미아동
최준내과의원,서울성북구돌곶이로174-1,성북구,장위동
우리맑은의원,서울강북구도봉로196,강북구,미아동
동의보감한의원,서울노원구월계로45길28,노원구,월계동
해오름치과,서울강북구도봉로175,강북구,송천동
성신병원,서울강북구도봉로181,강북구,미아동
우리연세재활의학과의원,서울성북구장월로146,성북구,장위동
장위성모정형외과의원,서울성북구장위로105-1,성북구,장위동
서울민치과의원,서울강북구도봉로182,강북구,미아동
고운이치과의원,서울노원구덕릉로60길188,노원구,월계동
맑은의원,서울성북구돌곶이로174-1,성북구,장위동
최진의원,서울강북구도봉로150,강북구,송중동
윤형란내과의원,서울강북구도봉로167,강북구,송천동
서울J플란트치과의원,서울강북구도봉로178,강북구,미아동
열린마취통증의학과의원,서울성북구장월로128,성북구,장위동
예코이비인후과의원,서울강북구도봉로196,강북구,미아동
김병주치과의원,서울강북구도봉로150,강북구,송중동
이태희가정의학과의원,서울성북구장위로57,성북구,장위동
엠플란트치과의원,서울강북구도봉로186,강북구,미아동
굿모닝정형외과,서울강북구도봉로190,강북구,미아동
월계의원,서울노원구월계로45가길94,노원구,월계동
성모의원,서울성북구장위로16803,성북구,장위동
홍요한내과의원,서울성북구돌곶이로152,성북구,장위동
미라온한의원 강북점,서울강북구도봉로175,강북구,송천동
예람치과의원,서울강북구도봉로196,강북구,미아동
우리치과의원,서울강북구도봉로155,강북구,송천동
이윤식이비인후과의원,서울강북구도봉로190,강북구,미아동
중원한의원,서울성북구장위로95,성북구,장위동
닥터포유의원,서울강북구도봉로191,강북구,미아동
김치과의원,서울강북구도봉로177,강북구,미아동
성신한의원,서울성북구장월로108-1,성북구,장위동
미아경희한의원,서울강북구도봉로190,강북구,미아동
장대환내과의원,서울성북구장월로32143,성북구,장위동
한마음가정의원,서울노원구초안산로5길12,노원구,월계동
연세치과의원,서울강북구도봉로167,강북구,송천동
실로암의원,서울노원구초안산로19,노원구,월계동
성심가정의학과의원,서울성북구장위로112,성북구,장위동
지사미한의원,서울강북구도봉로177,강북구,미아동
미래의원,서울노원구초안산로5길12,노원구,월계동
혜민의원,서울성북구돌곶이로157,성북구,장위동
전은의산부인과의원,서울성북구장월로83,성북구,장위동
김보연산부인과의원,서울강북구도봉로199,강북구,미아동
인덕한의원,서울노원구초안산로5길12,노원구,월계동
신일치과의원,서울강북구도봉로190,강북구,미아동
박앤김내과의원,서울성북구장위로127-1,성북구,장위동
장위서울치과,서울성북구장위로107,성북구,장위동
우리연세재활의학과의원,서울성북구장위로107,성북구,장위동
서영수치과의원,서울강북구도봉로191,강북구,미아동
서울비케이치과의원,서울성북구장위로119,성북구,장위동
박&이서울치과의원,서울강북구도봉로193,강북구,미아동
서울굿타임치과의원,서울강북구도봉로197,강북구,미아동
행복나눔치과의원,서울노원구초안산로5길12,노원구,월계동
이성환내과의원,서울강북구도봉로201-1,강북구,미아동
강기호치과의원,서울강북구도봉로189,강북구,미아동
명성하한의원,서울성북구장위로121,성북구,장위동
차앤안치과의원,서울성북구장위로110,성북구,장위동
경희화목토한의원,서울성북구장위로123,성북구,장위동
시원내과의원,서울강북구도봉로217,강북구,미아동
류의원,서울강북구도봉로209,강북구,미아동
경희더원한의원,서울강북구도봉로217,강북구,미아동
강북한의원,서울강북구도봉로213,강북구,미아동
맑은숨이비인후과의원,서울노원구초안산로2라길26,노원구,월계동
서울뉴욕치과의원,서울강북구도봉로213,강북구,미아동
미아열린의원,서울강북구도봉로213,강북구,미아동
노원이서진내과,서울노원구월계로334,노원구,월계동
성북휴메디의원,서울성북구장위로177,성북구,장위동
서울미소치과의원,서울노원구초안산로2라길26,노원구,월계동
예원내과의원,서울노원구광운로45,노원구,월계동
고려가정의학과의원,서울노원구광운로57,노원구,월계동
온누리병원,서울성북구화랑로271,성북구,장위동
선진한의원,서울노원구광운로52,노원구,월계동
더조은요양병원,서울노원구화랑로323,노원구,월계동
바른정재활의학과의원,서울강북구도봉로245,강북구,미아동
이경원정형외과의원,서울강북구삼양로241,강북구,삼양동
호담재한의원,서울강북구도봉로247-1,강북구,미아동
온중한의원,서울강북구솔매로45길94,강북구,미아동
만세정형외과의원,서울성북구화랑로248,성북구,석관동
우태하피부과 노원점,서울노원구화랑로337,노원구,월계동
김성학이비인후과,서울강북구솔매로80,강북구,송천동
서울의원,서울노원구월계로370,노원구,월계동
현대정형외과,서울강북구삼양로255,강북구,삼양동
김희섭의원,서울노원구석계로15길9,노원구,월계동
성북치과,서울노원구광운로64,노원구,월계동
오안과의원,서울성북구화랑로248,성북구,석관동
좋은안과의원,서울성북구돌곶이로59,성북구,석관동
하늘치과의원,서울노원구석계로35796,노원구,월계동
홍익치과,서울노원구석계로104,노원구,월계동
일심치과의원,서울강북구솔매로30길1,강북구,송천동
미보치과의원,서울성북구화랑로248,성북구,석관동
좋은이비인후과의원,서울성북구돌곶이로27길79,성북구,장위동
상아치과의원,서울강북구삼양로234,강북구,송천동
서울예담치과의원,서울성북구화랑로103,성북구,월곡동
우리의원,서울강북구도봉로255,강북구,수유동
365메디의원,서울강북구삼양로241,강북구,삼양동
서울미소치과,서울강북구도봉로253,강북구,수유동
수재활의학과의원,서울노원구화랑로325,노원구,월계동
태현한의원,서울강북구도봉로255,강북구,수유동
차한의원,서울성북구돌곶이로27길83,성북구,장위동
한의원혜민서,서울강북구도봉로67길21,강북구,미아동
이정균내과의원,서울성북구화랑로19길84,성북구,월곡동
박규호내과의원,서울성북구돌곶이로60,성북구,석관동
석계항맥외과,서울노원구화랑로321,노원구,월계동
나철한의원,서울노원구석계로105,노원구,월계동
서울더바른치과 교정과치과의원,서울노원구화랑로325,노원구,월계동
햇살가득한의원,서울성북구돌곶이로75,성북구,석관동
성문내과,서울노원구석계로9,노원구,월계동
연세속편한의원 성북본점,서울성북구화랑로248,성북구,석관동
하동욱안과의원,서울노원구화랑로337,노원구,월계동
미담한의원,서울노원구마들로3길15,노원구,월계동
서울하나내과의원,서울성북구돌곶이로37,성북구,석관동
위대한내과의원,서울노원구화랑로325,노원구,월계동
연세수치과,서울강북구도봉로260,강북구,미아동
평화내과의원,서울노원구화랑로337,노원구,월계동
연치과의원,서울중구삼일대로330,중구,명동
연세오슬로치과의원,서울중구을지로100,중구,명동
광덕안정한의원 종로,서울종로구종로111,종로구,종로동
새얀안과의원,서울종로구삼일대로395,종로구,종로동
